"id";"title";"runtime";"revenue";"adult";"release_date"
1997;"Two Brothers";109;62172050;FALSE;2004-04-07
747;"Shaun of the Dead";99;30039392;FALSE;2004-04-09
393;"Kill Bill: Vol. 2";136;152159461;FALSE;2004-04-16
2004;"Kebab Connection";96;0;FALSE;2004-04-21
6414;"Beautiful Boxer";117;0;FALSE;2004-04-29
8985;"Visions of Europe";140;0;FALSE;2004-05-01
7131;"Van Helsing";132;300257475;FALSE;2004-05-05
37736;"Take Out";87;0;FALSE;2004-05-13
26810;"A Common Thread";89;0;FALSE;2004-05-14
842;"The Assassination of Richard Nixon";95;3537961;FALSE;2004-05-17
8981;"Dear Frankie";105;0;FALSE;2004-05-18
809;"Shrek 2";93;919838758;FALSE;2004-05-19
844;"2046";129;19271312;FALSE;2004-05-20
5413;"Omagh";102;0;FALSE;2004-05-22
5460;"Cruel Intentions 3";85;0;FALSE;2004-05-25
435;"The Day After Tomorrow";124;544272402;FALSE;2004-05-26
673;"Harry Potter and the Prisoner of Azkaban";141;789804554;FALSE;2004-05-31
8920;"Garfield";80;200804534;FALSE;2004-06-10
2789;"The Chronicles of Riddick";119;115772733;FALSE;2004-06-11
1126;"In My Father's Den";126;0;FALSE;2004-06-11
2791;"The Chronicles of Riddick: Dark Fury";34;0;FALSE;2004-06-15
594;"The Terminal";128;219417255;FALSE;2004-06-17
1777;"Fahrenheit 9/11";122;119114517;FALSE;2004-06-25
558;"Spider-Man 2";127;783766341;FALSE;2004-06-25
3040;"Night Watch";114;3,2e+07;FALSE;2004-06-27
8699;"Anchorman: The Legend of Ron Burgundy";94;90574188;FALSE;2004-07-09
291;"Riding Giants";105;3166000;FALSE;2004-07-09
2048;"I, Robot";115;347234916;FALSE;2004-07-15
27;"9 Songs";66;1574623;FALSE;2004-07-16
1944;"The Door in the Floor";111;0;FALSE;2004-07-18
314;"Catwoman";104;82102379;FALSE;2004-07-22
2502;"The Bourne Supremacy";108;288500217;FALSE;2004-07-23
401;"Garden State";102;26781723;FALSE;2004-07-28
6947;"The Village";108;256697520;FALSE;2004-07-30
83;"Open Water";79;54667954;FALSE;2004-08-06
2517;"Nobody Knows";141;0;FALSE;2004-08-07
3875;"Brothers";117;0;FALSE;2004-08-27
4974;"Five Times Two";90;0;FALSE;2004-09-01
342;"Summer Storm";98;0;FALSE;2004-09-02
5473;"De Dominee";110;0;FALSE;2004-09-02
1913;"The Sea Inside";125;38535221;FALSE;2004-09-03
464;"As It Is in Heaven";132;0;FALSE;2004-09-03
6934;"Yesterday";96;0;FALSE;2004-09-03
613;"Downfall";156;92180910;FALSE;2004-09-08
1918;"Or (My Treasure)";95;0;FALSE;2004-09-09
1599;"I Heart Huckabees";106;0;FALSE;2004-09-10
1595;"Land of Plenty";123;0;FALSE;2004-09-10
205;"Hotel Rwanda";121;3,8e+07;FALSE;2004-09-11
3539;"Off Beat";100;0;FALSE;2004-09-11
5137;"Sky Captain and the World of Tomorrow";107;57958696;FALSE;2004-09-17
442;"Popular Music";100;2,8e+07;FALSE;2004-09-24
4836;"Layer Cake";105;11850214;FALSE;2004-09-30
176;"Saw";103;103911669;FALSE;2004-10-01
3057;"Frankenstein";115;0;FALSE;2004-10-05
3989;"Team America: World Police";98;50907422;FALSE;2004-10-10
4380;"Shall We Dance?";107;170128460;FALSE;2004-10-15
1280;"3-Iron";88;0;FALSE;2004-10-15
438;"Cube Zero";97;0;FALSE;2004-10-15
1998;"Holy Lola";130;0;FALSE;2004-10-16
866;"Finding Neverland";106;116766556;FALSE;2004-10-17
83827;"In the Darkness of the Night";94;0;FALSE;2004-10-21
1970;"The Grudge";92;183474602;FALSE;2004-10-22
276;"The Edukators";127;0;FALSE;2004-10-25
2841;"A Very Long Engagement";133;0;FALSE;2004-10-26
5255;"The Polar Express";100;305875730;FALSE;2004-11-10
4251;"Veer-Zaara";192;29385320;FALSE;2004-11-12
2059;"National Treasure";131;347451894;FALSE;2004-11-19
1966;"Alexander";175;167298192;FALSE;2004-11-21
2288;"Closer";104;115505027;FALSE;2004-12-01
1392;"Born into Brothels";85;3515061;FALSE;2004-12-08
163;"Ocean's Twelve";125;362744280;FALSE;2004-12-09
421;"The Life Aquatic with Steve Zissou";119;34808403;FALSE;2004-12-10
25755;"Citizen Dog";100;0;FALSE;2004-12-12
70;"Million Dollar Baby";132;216763646;FALSE;2004-12-15
2539;"Spanglish";130;55041367;FALSE;2004-12-17
2567;"The Aviator";170;1,02e+08;FALSE;2004-12-17
26125;"The Defender";90;0;FALSE;2004-12-20
1901;"In Good Company";109;0;FALSE;2004-12-29
41566;"New York Doll";75;0;FALSE;2005-01-01
6473;"The Marksman";95;0;FALSE;2005-01-01
27351;"Meatball Machine";90;0;FALSE;2005-01-01
31973;"Soldier of God";94;0;FALSE;2005-01-01
1690;"Hostel";94;80578934;FALSE;2005-01-06
460;"Go for Zucker";136;0;FALSE;2005-01-06
8340;"Turtles Can Fly";98;0;FALSE;2005-01-07
72720;"Hot Wheels Acceleracers: Ignition";60;0;FALSE;2005-01-08
2652;"Hard Candy";103;7022209;FALSE;2005-01-14
74154;"Nuvvostanante Nenoddantana";0;0;FALSE;2005-01-14
7453;"The Hitchhiker's Guide to the Galaxy";109;104478416;FALSE;2005-01-15
2287;"Rize";86;0;FALSE;2005-01-15
51091;"Annie's Point";88;0;FALSE;2005-01-22
1546;"Thumbsucker";96;1919197;FALSE;2005-01-23
1667;"March of the Penguins";80;127392239;FALSE;2005-01-26
1544;"Imagine Me & You";93;2455831;FALSE;2005-02-01
8968;"Boogeyman";89;67192859;FALSE;2005-02-04
6961;"The Wedding Date";88;47175038;FALSE;2005-02-04
561;"Constantine";121;230884728;FALSE;2005-02-08
2117;"Sophie Scholl: The Final Days";117;0;FALSE;2005-02-13
53129;"The Turkish Gambit";130;0;FALSE;2005-02-22
2026;"Hostage";113;77944725;FALSE;2005-03-10
3102;"My Step Brother Frankenstein";120;0;FALSE;2005-03-13
62999;"From 180 & Taller";93;0;FALSE;2005-03-25
6183;"Barefoot";110;0;FALSE;2005-03-30
349;"Cockles and Muscles";93;0;FALSE;2005-03-30
1986;"Live and Become";140;0;FALSE;2005-03-30
187;"Sin City";124;158733820;FALSE;2005-04-01
27875;"Yaji and Kita: The Midnight Pilgrims";124;0;FALSE;2005-04-02
2151;"Man with the Screaming Brain";90;0;FALSE;2005-04-03
179;"The Interpreter";128;162944923;FALSE;2005-04-08
1023;"Adam's Apples";94;0;FALSE;2005-04-15
31364;"Waqt: The Race Against Time";153;0;FALSE;2005-04-22
8332;"Antibodies";127;0;FALSE;2005-04-24
33358;"The Mostly Unfabulous Social Life of Ethan Green";88;152810;FALSE;2005-04-29
445;"Caché";117;3,6e+07;FALSE;2005-05-02
1495;"Kingdom of Heaven";144;211643158;FALSE;2005-05-03
1963;"The Bow";89;0;FALSE;2005-05-12
1665;"Last Days";96;1928985;FALSE;2005-05-13
5177;"Dark Horse";100;0;FALSE;2005-05-13
1951;"Manderlay";139;674918;FALSE;2005-05-16
2566;"Time to Leave";85;0;FALSE;2005-05-16
1895;"Star Wars: Episode III - Revenge of the Sith";140;8,5e+08;FALSE;2005-05-17
308;"Broken Flowers";105;45742101;FALSE;2005-05-17
3527;"Don't Come Knocking";123;0;FALSE;2005-05-19
1616;"Erkan & Stefan 3";97;0;FALSE;2005-05-19
953;"Madagascar";86;532680671;FALSE;2005-05-25
921;"Cinderella Man";144;108539911;FALSE;2005-06-02
8008;"Mouth to Mouth";101;0;FALSE;2005-06-02
787;"Mr. & Mrs. Smith";120;478207520;FALSE;2005-06-07
272;"Batman Begins";140;374218673;FALSE;2005-06-10
1488;"Mongolian Ping Pong";102;0;FALSE;2005-06-11
1826;"Russian Dolls";129;23727301;FALSE;2005-06-15
1382;"Me and You and Everyone We Know";90;0;FALSE;2005-06-17
74;"War of the Worlds";116;591739379;FALSE;2005-06-28
118;"Charlie and the Chocolate Factory";115;474968763;FALSE;2005-07-13
647;"Final Fantasy VII: Advent Children";101;0;FALSE;2005-07-14
1635;"The Island";136;162949164;FALSE;2005-07-20
1696;"The Devil's Rejects";107;0;FALSE;2005-07-22
1393;"The Cave of the Yellow Dog";93;0;FALSE;2005-07-27
4550;"Sympathy for Lady Vengeance";115;23803308;FALSE;2005-07-29
1444;"Junebug";106;0;FALSE;2005-08-03
3041;"In Bed";85;0;FALSE;2005-08-03
49220;"Zozo";105;0;FALSE;2005-08-05
6957;"The 40 Year Old Virgin";116;109449237;FALSE;2005-08-11
8982;"The Protector";108;27165581;FALSE;2005-08-11
501;"Grizzly Man";103;0;FALSE;2005-08-12
4442;"The Brothers Grimm";118;105316267;FALSE;2005-08-26
1985;"The Constant Gardener";129;82466670;FALSE;2005-08-31
6077;"13 Tzameti";93;767311;FALSE;2005-09-01
1127;"Princesses";113;0;FALSE;2005-09-02
1420;"Breakfast on Pluto";128;0;FALSE;2005-09-03
533;"The Curse of the Were-Rabbit";85;192452832;FALSE;2005-09-04
5236;"Kiss Kiss Bang Bang";103;15785148;FALSE;2005-09-05
8410;"The Wild Blue Yonder";81;0;FALSE;2005-09-05
1947;"An Unfinished Life";108;18618284;FALSE;2005-09-09
8643;"The Exorcism of Emily Rose";122;144216468;FALSE;2005-09-09
3933;"Corpse Bride";77;117195061;FALSE;2005-09-09
8923;"Green Street Hooligans";109;3154346;FALSE;2005-09-09
410;"Summer in Berlin";105;0;FALSE;2005-09-09
292;"Dave Chappelle's Block Party";100;11718595;FALSE;2005-09-12
69;"Walk the Line";136;186438883;FALSE;2005-09-13
5471;"Beowulf & Grendel";103;92076;FALSE;2005-09-14
7182;"Venom";85;0;FALSE;2005-09-16
340;"Everything is Illuminated";106;2697930;FALSE;2005-09-16
2313;"Prime";102;0;FALSE;2005-09-21
59;"A History of Violence";96;60740827;FALSE;2005-09-23
257;"Oliver Twist";130;42093706;FALSE;2005-09-23
1285;"Torrente 3 The Protector";91;0;FALSE;2005-09-30
537;"Not Here to Be Loved";93;0;FALSE;2005-10-12
101904;"Through the Forest";65;0;FALSE;2005-10-12
66066;"Verlengd Weekend";93;0;FALSE;2005-10-12
481;"7 Virgins";86;0;FALSE;2005-10-14
8814;"Doom";105;55987321;FALSE;2005-10-20
6963;"The Weather Man";101;12482775;FALSE;2005-10-20
2610;"Shopgirl";104;11588205;FALSE;2005-10-21
116;"Match Point";124;85306374;FALSE;2005-10-26
1539;"Keine Lieder über Liebe";98;0;FALSE;2005-10-26
215;"Saw II";92;152925093;FALSE;2005-10-28
100450;"Trapped in the Closet: Chapters 1-12";43;0;FALSE;2005-11-01
26116;"The Mechanik";94;0;FALSE;2005-11-02
25;"Jarhead";125;96889998;FALSE;2005-11-04
674;"Harry Potter and the Goblet of Fire";157;895921036;FALSE;2005-11-05
8999;"Derailed";108;57479076;FALSE;2005-11-11
231;"Syriana";128;9,4e+07;FALSE;2005-11-23
1833;"Rent";135;31670620;FALSE;2005-11-23
9005;"The Ice Harvest";88;0;FALSE;2005-11-23
1904;"Memoirs of a Geisha";145;162242962;FALSE;2005-12-06
254;"King Kong";187;5,5e+08;FALSE;2005-12-14
7088;"Christmas in Boston";136;0;FALSE;2005-12-14
2008;"The Promise";98;0;FALSE;2005-12-15
148;"The Secret Life of Words";112;0;FALSE;2005-12-15
612;"Munich";164;130358911;FALSE;2005-12-22
546;"Transamerica";103;13350369;FALSE;2005-12-23
2800;"Rumor Has It...";97;88933562;FALSE;2005-12-23
26147;"FC Venus";107;2411594;FALSE;2005-12-30
39183;"Once in a Lifetime: The Extraordinary Story of the New York Cosmos";97;0;FALSE;2006-01-01
2269;"Day Watch";132;38862717;FALSE;2006-01-01
26631;"In the Blood";82;0;FALSE;2006-01-01
32160;"Running Wild";124;0;FALSE;2006-01-01
114044;"Interkosmos";71;0;FALSE;2006-01-06
834;"Underworld: Evolution";106;111340801;FALSE;2006-01-12
1969;"Bandidas";93;10496317;FALSE;2006-01-18
8199;"Dreamland";88;0;FALSE;2006-01-23
17;"The Dark";87;0;FALSE;2006-01-26
1967;"Ask the Dust";117;0;FALSE;2006-02-02
1379;"Lights in the Dusk";78;1615018;FALSE;2006-02-03
313;"Snow Cake";112;1381665;FALSE;2006-02-09
86;"The Elementary Particles";105;0;FALSE;2006-02-10
4979;"Windows on Monday";88;0;FALSE;2006-02-10
300;"The Science of Sleep";105;9524340;FALSE;2006-02-11
4441;"Candy";116;2077763;FALSE;2006-02-15
186;"Lucky Number Slevin";110;56308881;FALSE;2006-02-24
3549;"After the Wedding";124;0;FALSE;2006-02-24
2207;"16 Blocks";105;65664721;FALSE;2006-03-01
317;"Grbavica: The Land of My Dreams";90;0;FALSE;2006-03-01
523;"Requiem";92;0;FALSE;2006-03-02
7872;"The Road to Guantanamo";95;0;FALSE;2006-03-09
434;"Tough Enough";99;0;FALSE;2006-03-09
6877;"Failure to Launch";97;128406887;FALSE;2006-03-10
582;"The Lives of Others";137;7e+07;FALSE;2006-03-15
219;"Volver";121;85582407;FALSE;2006-03-16
7456;"Die Wolke";105;0;FALSE;2006-03-16
950;"Ice Age: The Meltdown";91;660940780;FALSE;2006-03-23
388;"Inside Man";129;184376254;FALSE;2006-03-23
3865;"Dark Blue Almost Black";105;0;FALSE;2006-03-24
2180;"Heartbreak Hotel";101;0;FALSE;2006-03-24
3093;"Basic Instinct 2";114;38629478;FALSE;2006-03-29
1441;"The Contract";96;5549200;FALSE;2006-04-05
79163;"95 Miles to Go";81;2203;FALSE;2006-04-07
5820;"The Sentinel";108;77920346;FALSE;2006-04-19
588;"Silent Hill";125;97607453;FALSE;2006-04-21
1914;"FC Venus";95;0;FALSE;2006-04-26
55253;"The Machine";89;0;FALSE;2006-04-26
1252;"Lonely Hearts";108;0;FALSE;2006-04-30
956;"Mission: Impossible III";126;397850012;FALSE;2006-05-03
4723;"Southland Tales";144;374743;FALSE;2006-05-15
2266;"Paris, je t'aime";120;4857367;FALSE;2006-05-16
52462;"The Pet";94;0;FALSE;2006-05-17
4351;"Bordertown";112;0;FALSE;2006-05-18
5072;"Severance";96;0;FALSE;2006-05-19
1378;"Shortbus";101;5179037;FALSE;2006-05-20
1896;"Salvador (Puig Antich)";137;0;FALSE;2006-05-23
1887;"Marie Antoinette";123;60474340;FALSE;2006-05-24
3509;"A Scanner Darkly";100;7659918;FALSE;2006-05-25
2295;"Clerks II";97;26888376;FALSE;2006-05-25
2016;"Days of Glory";128;22963701;FALSE;2006-05-25
2168;"2:37";91;0;FALSE;2006-05-26
8453;"Fanaa";168;22175908;FALSE;2006-05-26
1417;"Pan's Labyrinth";118;83258226;FALSE;2006-05-27
64499;"Quinceanera";90;0;FALSE;2006-06-05
806;"The Omen";110;119188334;FALSE;2006-06-06
26655;"Like Mike 2: Streetball";96;0;FALSE;2006-06-06
920;"Cars";117;461983149;FALSE;2006-06-08
27724;"Psychopathia Sexualis";102;0;FALSE;2006-06-08
2044;"The Lake House";99;114830111;FALSE;2006-06-16
58;"Pirates of the Caribbean: Dead Man's Chest";151;1065659812;FALSE;2006-06-20
4474;"My Super Ex-Girlfriend";95;60896147;FALSE;2006-06-20
110501;"Seven and a Half";106;0;FALSE;2006-06-21
3602;"I'll Always Know What You Did Last Summer";92;0;FALSE;2006-06-24
350;"The Devil Wears Prada";109;326551094;FALSE;2006-06-30
1596;"Population 436";88;0;FALSE;2006-07-04
59995;"Wild Tigers I Have Known";88;0;FALSE;2006-07-12
1819;"You, Me and Dupree";108;130431368;FALSE;2006-07-14
8014;"Valley of Flowers";120;0;FALSE;2006-07-15
1543;"Emma's Bliss";103;3500000;FALSE;2006-07-16
71732;"The Right of the Weakest";116;0;FALSE;2006-07-19
4641;"Read It and Weep";90;0;FALSE;2006-07-21
47491;"The Beales of Grey Gardens";90;0;FALSE;2006-07-21
512;"Scoop";96;31584901;FALSE;2006-07-27
82;"Miami Vice";134;163794509;FALSE;2006-07-27
1255;"The Host";119;88489643;FALSE;2006-07-27
326;"Snakes on a Plane";105;62022014;FALSE;2006-08-06
100017;"Hounded";87;0;FALSE;2006-08-06
53953;"The Tooth Fairy";0;0;FALSE;2006-08-08
1852;"World Trade Center";128;162945894;FALSE;2006-08-09
25764;"Dasepo Naughty Girls";103;0;FALSE;2006-08-10
60293;"Tom and Jerry: Shiver Me Whiskers";74;0;FALSE;2006-08-21
1260;"Lotte from Gadgetville";81;0;FALSE;2006-08-25
1948;"Crank";88;42931041;FALSE;2006-08-31
1249;"Hollywoodland";126;16803753;FALSE;2006-08-31
27904;"Syndromes and a Century";105;0;FALSE;2006-08-31
8093;"Khadak";104;0;FALSE;2006-08-31
36931;"On the Edge";88;0;FALSE;2006-08-31
1523;"The Last King of Scotland";121;48027970;FALSE;2006-09-01
1381;"The Fountain";96;15304890;FALSE;2006-09-06
1730;"INLAND EMPIRE";180;849055;FALSE;2006-09-06
1254;"Don't Worry, I'm Fine";96;0;FALSE;2006-09-06
8998;"Friends with Money";88;13368437;FALSE;2006-09-07
1164;"Babel";143;135330182;FALSE;2006-09-08
32666;"Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland";100;0;FALSE;2006-09-08
1262;"Stranger Than Fiction";113;53653224;FALSE;2006-09-09
6641;"Love and Other Disasters";91;0;FALSE;2006-09-09
1717;"All the King's Men";125;9450897;FALSE;2006-09-10
1590;"Copying Beethoven";104;0;FALSE;2006-09-10
2357;"10 Items or Less";81;580527;FALSE;2006-09-11
1919;"Away from Her";110;0;FALSE;2006-09-11
4140;"Blindsight";104;0;FALSE;2006-09-11
4516;"My Best Friend";90;0;FALSE;2006-09-12
1427;"Perfume: The Story of a Murderer";147;132180323;FALSE;2006-09-13
1165;"The Queen";103;123384128;FALSE;2006-09-15
2324;"Local Color";107;32788;FALSE;2006-09-19
2694;"Tuya's Marriage";96;0;FALSE;2006-09-21
1993;"Golden Door";118;0;FALSE;2006-09-22
4643;"The Guardian";139;55011732;FALSE;2006-09-28
5816;"Waiter";95;0;FALSE;2006-09-28
7484;"Open Season";83;197309027;FALSE;2006-09-29
8194;"A Guide To Recognizing Your Saints";104;516139;FALSE;2006-09-29
5850;"Times and Winds";111;0;FALSE;2006-09-29
4977;"Paprika";90;944915;FALSE;2006-10-01
8618;"The History Boys";109;13401952;FALSE;2006-10-02
1422;"The Departed";151;289847354;FALSE;2006-10-05
1964;"A Friend of Mine";84;0;FALSE;2006-10-05
1440;"Little Children";136;14821658;FALSE;2006-10-06
58432;"The Dark Hour";92;0;FALSE;2006-10-06
428;"Summer '04";97;0;FALSE;2006-10-11
90374;"Wood & Stock: Sexo, Orégano e Rock'n'Roll";81;0;FALSE;2006-10-12
1975;"The Grudge 2";102;39143839;FALSE;2006-10-13
26251;"Wanda Sykes: Sick and Tired";70;0;FALSE;2006-10-14
5172;"The Astronaut Farmer";104;11130889;FALSE;2006-10-15
44974;"Kettle of Fish";0;0;FALSE;2006-10-15
3683;"Flags of Our Fathers";132;65900249;FALSE;2006-10-18
1124;"The Prestige";130;109676311;FALSE;2006-10-19
55765;"Righteous Ties";126;0;FALSE;2006-10-19
1593;"Night at the Museum";108;574480841;FALSE;2006-10-20
214;"Saw III";108;163876815;FALSE;2006-10-27
1123;"Catch a Fire";101;4291965;FALSE;2006-10-27
2152;"Dixie Chicks: Shut Up and Sing";93;0;FALSE;2006-10-27
30867;"Scott Walker: 30 Century Man";95;0;FALSE;2006-10-31
496;"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan";82;261572744;FALSE;2006-11-01
4171;"Odette Toulemonde";100;0;FALSE;2006-11-06
5881;"Twice Upon a Time";92;0;FALSE;2006-11-08
55294;"Canvas";101;0;FALSE;2006-11-12
2286;"Crusade in Jeans";125;0;FALSE;2006-11-15
4880;"Nichts als Gespenster";119;0;FALSE;2006-11-29
2447;"The Nativity Story";101;0;FALSE;2006-12-01
4887;"Takva: A Man's Fear of God";96;0;FALSE;2006-12-01
1372;"Blood Diamond";143;170877916;FALSE;2006-12-07
8275;"American Pie Presents: The Naked Mile";97;0;FALSE;2006-12-07
1581;"The Holiday";136;194168700;FALSE;2006-12-08
54910;"Off the Black";90;0;FALSE;2006-12-08
1271;"300";117;422610419;FALSE;2006-12-09
1247;"The Good Shepherd";167;59908565;FALSE;2006-12-11
2486;"Eragon";104;249288105;FALSE;2006-12-14
1253;"Breaking and Entering";129;8974829;FALSE;2006-12-15
1251;"Letters from Iwo Jima";141;68673228;FALSE;2006-12-19
1246;"Rocky Balboa";102;155721132;FALSE;2006-12-20
1125;"Dreamgirls";134;154937680;FALSE;2006-12-25
1259;"Notes on a Scandal";92;49469904;FALSE;2006-12-25
1988;"A Mighty Heart";100;18928871;FALSE;2007-01-01
2979;"Return of the Ghostbusters";85;0;FALSE;2007-01-01
27721;"In Bar";95;0;FALSE;2007-01-01
1646;"Freedom Writers";123;41170784;FALSE;2007-01-05
5956;"Joshua";105;719968;FALSE;2007-01-21
5718;"King of California";93;1027699;FALSE;2007-01-24
81537;"One Night in A City";76;0;FALSE;2007-01-25
48780;"Boat";8;0;FALSE;2007-01-30
1244;"Eight Miles High";114;0;FALSE;2007-02-01
1257;"Because I Said So";102;69485490;FALSE;2007-02-02
1248;"Hannibal Rising";121;82169884;FALSE;2007-02-06
1407;"La Vie en Rose";140;0;FALSE;2007-02-08
68444;"Blind";98;0;FALSE;2007-02-08
2267;"The Last Mimzy";94;27297451;FALSE;2007-02-09
1845;"2 Days in Paris";96;19776159;FALSE;2007-02-09
2335;"Taxi 4";91;0;FALSE;2007-02-10
2882;"Hunting and Gathering";97;0;FALSE;2007-02-10
1874;"Goodbye Bafana";140;0;FALSE;2007-02-11
4169;"Breach";110;33231264;FALSE;2007-02-12
1922;"Irina Palm";103;0;FALSE;2007-02-13
2692;"The Red Elvis";90;0;FALSE;2007-02-13
4344;"Hotel Very Welcome";90;0;FALSE;2007-02-13
4638;"Hot Fuzz";121;80573774;FALSE;2007-02-14
3489;"88 Minutes";108;16930884;FALSE;2007-02-14
3037;"Yella";89;0;FALSE;2007-02-14
1265;"Bridge to Terabithia";96;137587063;FALSE;2007-02-16
1250;"Ghost Rider";114;228738393;FALSE;2007-02-16
2239;"Hallam Foe";95;60641;FALSE;2007-02-16
3594;"The Number 23";101;77566815;FALSE;2007-02-23
1949;"Zodiac";157;84785914;FALSE;2007-03-02
2977;"Becoming Jane";120;37311672;FALSE;2007-03-02
33817;"Satanás - Profile of a Killer";95;0;FALSE;2007-03-04
3048;"The Great Global Warming Swindle";74;0;FALSE;2007-03-08
1269;"The Vexxer";98;0;FALSE;2007-03-10
25744;"A Slit-Mouthed Woman";90;0;FALSE;2007-03-16
1268;"Mr. Bean's Holiday";90;229736344;FALSE;2007-03-22
2355;"Reign Over Me";124;22222308;FALSE;2007-03-23
1273;"TMNT";90;95608995;FALSE;2007-03-23
1267;"Meet the Robinsons";95;169332978;FALSE;2007-03-23
5723;"Once";85;20710513;FALSE;2007-03-23
46335;"Don't Touch the Axe";137;0;FALSE;2007-03-28
6636;"The Mugger";67;0;FALSE;2007-04-01
1683;"The Reaping";99;62771059;FALSE;2007-04-05
1272;"Sunshine";107;32017803;FALSE;2007-04-05
1992;"Planet Terror";105;0;FALSE;2007-04-06
1419;"Vollidiot";102;0;FALSE;2007-04-11
1562;"28 Weeks Later";100;64238440;FALSE;2007-04-26
4921;"Vivere";102;0;FALSE;2007-04-26
559;"Spider-Man 3";139;890871626;FALSE;2007-05-01
1950;"Lucky You";124;5761917;FALSE;2007-05-01
2197;"Sounds of Sand";96;0;FALSE;2007-05-02
2049;"How to Cook Your Life";93;0;FALSE;2007-05-10
1931;"Stomp the Yard";114;75511123;FALSE;2007-05-16
1989;"My Blueberry Nights";111;21786738;FALSE;2007-05-16
810;"Shrek the Third";93;798958165;FALSE;2007-05-17
2359;"Sicko";123;24538513;FALSE;2007-05-18
285;"Pirates of the Caribbean: At World's End";169;9,61e+08;FALSE;2007-05-19
1990;"Paranoid Park";85;486021;FALSE;2007-05-21
1991;"Death Proof";113;25037897;FALSE;2007-05-21
8267;"The Pope's Toilet";90;0;FALSE;2007-05-21
4998;"Import/Export";135;0;FALSE;2007-05-21
3397;"And Along Come Tourists";85;0;FALSE;2007-05-21
2013;"The Diving Bell and the Butterfly";112;19777647;FALSE;2007-05-22
2011;"Persepolis";95;0;FALSE;2007-05-23
2015;"Secret Sunshine";142;0;FALSE;2007-05-23
2010;"The Mourning Forest";97;0;FALSE;2007-05-24
2001;"We Own the Night";117;54926886;FALSE;2007-05-25
2002;"The Last Mistress";104;0;FALSE;2007-05-30
4964;"Knocked Up";129;219076518;FALSE;2007-06-01
3432;"Mr. Brooks";120;41637263;FALSE;2007-06-01
4519;"Conversations with My Gardener";109;0;FALSE;2007-06-06
6022;"Evening";130;0;FALSE;2007-06-09
1979;"Fantastic 4: Rise of the Silver Surfer";92;289047763;FALSE;2007-06-13
4658;"Arctic Tale";86;0;FALSE;2007-06-17
134881;"More of Me";86;0;FALSE;2007-06-17
4787;"Cassandra's Dream";108;0;FALSE;2007-06-18
1571;"Live Free or Die Hard";128;383531464;FALSE;2007-06-20
2062;"Ratatouille";111;623722818;FALSE;2007-06-22
64197;"Travelling with Pets";97;0;FALSE;2007-06-25
1858;"Transformers";144;709709780;FALSE;2007-06-27
2959;"License to Wed";91;69307224;FALSE;2007-07-04
3021;"1408";104;94679598;FALSE;2007-07-12
3563;"I Now Pronounce You Chuck & Larry";115;186072214;FALSE;2007-07-12
2976;"Hairspray";117;90450008;FALSE;2007-07-13
6535;"Talk to Me";118;4778376;FALSE;2007-07-13
4290;"Supergator";91;0;FALSE;2007-07-14
35;"The Simpsons Movie";87;527068851;FALSE;2007-07-25
3638;"No Reservations";104;92601050;FALSE;2007-07-25
4141;"Shoot 'Em Up";86;26820641;FALSE;2007-07-26
44511;"Noodle";90;0;FALSE;2007-07-26
5857;"I Know Who Killed Me";105;9620399;FALSE;2007-07-27
25795;"Thieves";105;0;FALSE;2007-08-08
2728;"Postal";100;0;FALSE;2007-08-11
8363;"Superbad";113;121463226;FALSE;2007-08-17
4832;"The 11th Hour";95;0;FALSE;2007-08-17
4349;"The Kingdom";110;86658558;FALSE;2007-08-22
2009;"4 Months, 3 Weeks and 2 Days";113;1185783;FALSE;2007-08-24
6936;"Ben X";90;0;FALSE;2007-08-26
6537;"The Orphanage";105;4,4e+07;FALSE;2007-08-27
4347;"Atonement";123;129266061;FALSE;2007-08-29
2082;"Halloween";109;80253908;FALSE;2007-08-31
7343;"City of Men";106;307076;FALSE;2007-08-31
8951;"Don't Think About It";104;0;FALSE;2007-09-01
5353;"The Hunting Party";101;0;FALSE;2007-09-03
7942;"Run, Fatboy, Run";100;3,3e+07;FALSE;2007-09-06
26700;"Nocturna";80;0;FALSE;2007-09-06
5125;"Rendition";120;24748670;FALSE;2007-09-07
5915;"Into the Wild";148;56255142;FALSE;2007-09-11
1912;"Reclaim Your Brain";129;0;FALSE;2007-09-11
8954;"Reservation Road";102;0;FALSE;2007-09-13
4688;"Across the Universe";133;0;FALSE;2007-09-14
2252;"Eastern Promises";100;55112356;FALSE;2007-09-14
4629;"December Boys";105;46474;FALSE;2007-09-20
8827;"99 francs";100;0;FALSE;2007-09-25
3877;"Things We Lost in the Fire";113;2849142;FALSE;2007-09-26
2014;"The Edge of Heaven";122;17804565;FALSE;2007-09-27
4566;"Michael Clayton";119;92991835;FALSE;2007-09-28
4538;"The Darjeeling Limited";91;24377151;FALSE;2007-09-29
3902;"I'm Not There.";135;4001121;FALSE;2007-10-01
1961;"My Name Is Bruce";86;173066;FALSE;2007-10-01
2012;"Silent Light";142;0;FALSE;2007-10-02
6639;"Love in the Time of Cholera";139;4607608;FALSE;2007-10-04
4520;"Sleuth";86;342835;FALSE;2007-10-12
